DEPTH	Depth (m)	Depth bsf	Caliper	Bulk Density Correction	Sonic	Gamma Ray	IL-Deep Resistivity	Latero-Log Deep	Latero-Log Shallow	MSFL Resistivity	Neutron Porosity	Photo Electric Factor	Bulk Density	Spherical Focusing Log	Spontaneous Potential
9361	2853.2328	2729.2328	13.5091	0.0003	80.5451	117.2671	-999.25	4.5946	3.5888	6.7871	22.9447	1.8279	2.5862	-999.25	57.8922
9361.5	2853.3852	2729.3852	13.4893	-0.0008	80.075	117.6415	-999.25	4.6643	3.6214	6.1642	23.1209	1.7788	2.5933	-999.25	57.4424
9362	2853.5376	2729.5376	13.4704	-0.003	80.0296	121.3432	-999.25	4.7426	3.6029	5.964	23.2135	1.743	2.5903	-999.25	57.3153
9362.5	2853.69	2729.69	13.447	-0.002	81.1802	128.1042	-999.25	4.4919	3.4378	6.3084	22.9869	1.7614	2.5753	-999.25	57.7625
9363	2853.8424	2729.8424	13.4153	0.0079	84.6851	130.5596	-999.25	3.8355	3.0653	6.5627	22.5032	1.8007	2.5488	-999.25	58.2312
9363.5	2853.9948	2729.9948	13.391	0.0312	89.9043	128.9996	-999.25	3.0723	2.5936	5.7508	22.8339	1.8221	2.516	-999.25	58.6137
9364	2854.1472	2730.1472	13.3756	0.0575	93.4433	120.5531	-999.25	2.7676	2.6055	5.7233	24.1607	1.805	2.4907	-999.25	58.7334
9364.5	2854.2996	2730.2996	13.3746	0.057	94.0745	108.6235	-999.25	2.6568	2.3281	3.0219	24.9104	1.7633	2.4996	-999.25	58.7683
9365	2854.452	2730.452	13.391	0.0314	91.8642	98.8811	-999.25	2.6402	2.262	1.9584	25.1914	1.7138	2.5182	-999.25	58.7009
9365.5	2854.6044	2730.6044	13.4625	0.0113	87.6494	97.4624	-999.25	2.9396	2.5289	2.8047	20.2637	1.6513	2.5343	-999.25	58.443
9366	2854.7568	2730.7568	13.5243	0.0014	84.1371	104.1522	-999.25	3.3557	2.9356	3.7751	18.1804	1.589	2.5288	-999.25	58.1215
9366.5	2854.9092	2730.9092	13.5605	-0.0023	82.8049	110.9438	-999.25	3.7375	3.2063	4.0878	18.3027	1.5351	2.5156	-999.25	57.8831
9367	2855.0616	2731.0616	13.573	-0.0006	83.0127	114.7186	-999.25	3.9137	3.2975	4.5615	19.8699	1.4909	2.5067	-999.25	57.7933
9367.5	2855.214	2731.214	13.5727	-0.0008	83.5584	118.2014	-999.25	3.953	3.2639	4.049	21.2742	1.4986	2.5072	-999.25	57.9568
9368	2855.3664	2731.3664	13.5674	-0.0026	84.0309	118.5405	-999.25	3.98	3.2199	4.1691	22.175	1.5319	2.5234	-999.25	58.1655
9368.5	2855.5188	2731.5188	13.5535	-0.0062	84.4122	111.3122	-999.25	3.9865	3.1906	4.8553	22.5672	1.5612	2.549	-999.25	58.1904
9369	2855.6712	2731.6712	13.5414	-0.002	84.4494	99.4924	-999.25	4.0062	3.1922	4.362	22.7827	1.6091	2.5607	-999.25	58.0946
9369.5	2855.8236	2731.8236	13.5732	0.0157	83.3759	88.7388	-999.25	4.2876	3.3102	4.1575	22.687	1.7324	2.5536	-999.25	57.7665
9370	2855.976	2731.976	13.6833	0.1067	81.5431	81.1801	-999.25	5.0822	3.7722	4.389	22.3825	1.9057	2.5392	-999.25	57.0851
9370.5	2856.1284	2732.1284	13.6981	0.1784	80.141	78.3259	-999.25	5.8489	4.6378	5.5254	18.0601	2.103	2.5516	-999.25	56.7393
9371	2856.2808	2732.2808	13.7198	0.1879	79.3597	80.3986	-999.25	6.3546	5.7111	6.9569	16.6366	2.3813	2.6116	-999.25	56.8894
9371.5	2856.4332	2732.4332	13.9611	0.1636	78.6696	88.1077	-999.25	6.5689	6.2794	8.3584	14.8852	2.7188	2.6324	-999.25	57.4587
9372	2856.5856	2732.5856	14.1872	0.1224	77.881	97.1194	-999.25	6.4891	6.5064	8.7183	28.5365	2.8206	2.5987	-999.25	57.5235
9372.5	2856.738	2732.738	14.3479	0.0768	77.1694	105.0674	-999.25	6.0971	6.0206	8.3505	31.5061	2.5414	2.5383	-999.25	56.7184
9373	2856.8904	2732.8904	14.3526	0.0407	76.9344	111.8092	-999.25	5.6435	5.3814	7.6317	32.1382	2.0352	2.5217	-999.25	55.1981
9373.5	2857.0428	2733.0428	14.1525	0.0121	77.8517	116.7441	-999.25	5.2723	4.8193	6.506	28.8044	1.7445	2.5447	-999.25	52.5908
9374	2857.1952	2733.1952	13.8347	-0.003	79.7134	118.8003	-999.25	5.0029	4.3868	5.6394	24.3582	1.6277	2.566	-999.25	50.3662
9374.5	2857.3476	2733.3476	13.6084	-0.0099	81.5469	118.2911	-999.25	4.8933	4.1027	6.282	23.2323	1.5699	2.5775	-999.25	49.5728
9375	2857.5	2733.5	13.4598	-0.0129	83.0579	116.0189	-999.25	4.8878	4.0743	5.7445	23.8169	1.6234	2.5591	-999.25	51.9894
9375.5	2857.6524	2733.6524	13.4027	-0.0116	84.3433	113.4788	-999.25	4.9702	4.1078	5.9292	25.4354	1.7947	2.5413	-999.25	54.2669
9376	2857.8048	2733.8048	13.3666	-0.0092	85.2202	111.9353	-999.25	5.0916	4.189	6.3051	26.7554	1.9508	2.536	-999.25	56.0324
9376.5	2857.9572	2733.9572	13.3431	-0.0079	85.6034	112.8251	-999.25	5.2128	4.2668	7.8812	27.8123	2.0498	2.5441	-999.25	57.0339
9377	2858.1096	2734.1096	13.3426	-0.0098	85.8968	115.0083	-999.25	5.3028	4.3433	8.2283	28.389	2.0314	2.5536	-999.25	57.0754
9377.5	2858.262	2734.262	13.3443	-0.0104	86.5182	116.4563	-999.25	5.2507	4.3863	7.9138	28.0532	1.9335	2.5606	-999.25	56.7323
9378	2858.4144	2734.4144	13.3499	-0.005	87.5025	116.69	-999.25	5.0117	4.2612	7.7382	27.5644	1.8161	2.5582	-999.25	56.4449
9378.5	2858.5668	2734.5668	13.3554	-0.0004	88.7055	116.0284	-999.25	4.7635	4.0375	7.621	27.4518	1.6952	2.549	-999.25	56.5885
9379	2858.7192	2734.7192	13.3606	0.0022	89.3792	115.2106	-999.25	4.6742	3.9076	7.4074	27.7951	1.5784	2.5323	-999.25	57.2891
9379.5	2858.8716	2734.8716	13.3697	0.0032	88.5159	115.2548	-999.25	4.6666	3.8528	7.1074	28.4379	1.4926	2.5121	-999.25	57.7479
9380	2859.024	2735.024	13.3778	0.0022	86.791	115.6875	-999.25	4.6636	3.8459	6.4701	28.5865	1.4393	2.4975	-999.25	57.3223
9380.5	2859.1764	2735.1764	13.3828	0.0014	87.073	115.2641	-999.25	4.6087	3.8494	5.9474	28.4085	1.4632	2.4984	-999.25	56.6144
9381	2859.3288	2735.3288	13.3948	0.0017	89.4096	114.4258	-999.25	4.4367	3.7997	5.9444	25.9528	1.5551	2.4906	-999.25	56.0293
9381.5	2859.4812	2735.4812	13.4179	0.0085	91.5481	114.0233	-999.25	4.096	3.6349	5.9563	24.3983	1.6883	2.4348	-999.25	55.6295
9382	2859.6336	2735.6336	13.4425	0.0274	95.8684	114.1131	-999.25	3.48	3.2785	6.2565	25.0129	1.7979	2.3194	-999.25	55.5604
9382.5	2859.786	2735.786	13.5872	0.0404	102.9871	114.6194	-999.25	2.8892	2.9071	5.2413	29.2819	1.8198	2.2126	-999.25	55.6371
9383	2859.9384	2735.9384	13.8865	0.0456	109.3324	115.5948	-999.25	2.4902	2.3501	4.8672	33.9358	1.9491	2.1457	-999.25	55.765
9383.5	2860.0908	2736.0908	14.2688	0.0453	112.1066	117.0334	-999.25	2.3024	1.952	0.8448	37.1742	2.0691	2.1286	-999.25	55.937
9384	2860.2432	2736.2432	14.7056	0.0512	109.3702	117.9079	-999.25	2.2273	1.9045	0.3997	37.8338	2.1033	2.1481	-999.25	56.0169
9384.5	2860.3956	2736.3956	14.8387	0.0509	104.3444	117.2002	-999.25	2.448	1.9923	0.2332	37.216	2.041	2.2117	-999.25	56.0749
9385	2860.548	2736.548	14.4649	0.0364	100.7823	117.672	-999.25	2.8044	2.1913	0.7428	35.0863	1.9256	2.2863	-999.25	56.2098
9385.5	2860.7004	2736.7004	13.9085	0.0212	95.4522	121.0497	-999.25	3.2287	2.5575	0.6324	33.0435	1.7849	2.3449	-999.25	56.3364
9386	2860.8528	2736.8528	13.824	0.0073	89.1328	123.9437	-999.25	3.6551	3.0019	0.5489	30.4449	1.6707	2.4422	-999.25	56.42
9386.5	2861.0052	2737.0052	13.9476	-0.0023	83.0222	125.3043	-999.25	4.0471	3.3057	0.5137	28.6012	1.5706	2.5081	-999.25	56.4324
9387	2861.1576	2737.1576	13.8692	-0.0079	80.3356	125.5136	-999.25	4.3195	3.4543	1.9063	27.6983	1.4961	2.5372	-999.25	56.3489
9387.5	2861.31	2737.31	13.6851	-0.011	80.3044	125.4406	-999.25	4.4872	3.5549	4.756	27.0784	1.4493	2.5523	-999.25	56.2073
9388	2861.4624	2737.4624	13.5729	-0.0135	81.09	125.2141	-999.25	4.5903	3.623	6.0805	26.9935	1.5063	2.5643	-999.25	55.9333
9388.5	2861.6148	2737.6148	13.5244	-0.0151	81.6938	125.6631	-999.25	4.6214	3.6644	6.1014	27.0973	1.5659	2.5719	-999.25	55.7195
9389	2861.7672	2737.7672	13.506	-0.0152	81.6621	127.73	-999.25	4.6191	3.648	6.0293	26.9999	1.5894	2.5761	-999.25	55.5779
9389.5	2861.9196	2737.9196	13.5109	-0.0123	81.2212	130.2498	-999.25	4.5743	3.5747	6.7091	25.9877	1.5792	2.5786	-999.25	55.5781
9390	2862.072	2738.072	13.5153	-0.0092	81.3528	132.0844	-999.25	4.4258	3.3812	6.8695	24.8892	1.5891	2.5798	-999.25	55.7636
9390.5	2862.2244	2738.2244	13.5209	-0.0074	82.5528	133.0863	-999.25	4.0028	3.0821	6.1639	24.0175	1.6666	2.5789	-999.25	56.0292
9391	2862.3768	2738.3768	13.5303	-0.0068	83.8965	133.5167	-999.25	3.6426	2.8655	6.1637	24.0504	1.736	2.577	-999.25	56.2388
9391.5	2862.5292	2738.5292	13.5525	-0.0074	84.5185	133.2413	-999.25	3.3878	2.6788	6.0174	24.5972	1.7836	2.5782	-999.25	56.1734
9392	2862.6816	2738.6816	13.5777	-0.01	84.5	130.5004	-999.25	3.203	2.566	5.0896	25.09	1.7733	2.5863	-999.25	55.84
9392.5	2862.834	2738.834	13.591	-0.0138	84.1887	124.1392	-999.25	3.1211	2.5176	4.4896	25.3343	1.7256	2.5891	-999.25	55.4062
9393	2862.9864	2738.9864	13.602	-0.0183	83.8111	118.652	-999.25	3.0999	2.5291	4.2702	24.8291	1.6831	2.5832	-999.25	54.9797
9393.5	2863.1388	2739.1388	13.6091	-0.0221	83.6308	117.151	-999.25	3.1071	2.5505	4.3164	24.1179	1.6706	2.5722	-999.25	54.66
9394	2863.2912	2739.2912	13.6137	-0.0243	83.7424	118.4693	-999.25	3.134	2.57	4.4468	23.8566	1.7044	2.5652	-999.25	54.4252
9394.5	2863.4436	2739.4436	13.6129	-0.0221	84.0518	121.1618	-999.25	3.1739	2.5726	4.4291	23.9956	1.748	2.5668	-999.25	54.7347
9395	2863.596	2739.596	13.6119	-0.0226	84.8526	123.7297	-999.25	3.2151	2.5745	4.3691	24.0365	1.7519	2.5629	-999.25	55.4857
9395.5	2863.7484	2739.7484	13.6094	-0.0258	86.2895	124.8633	-999.25	3.2592	2.5807	4.5985	23.6321	1.7079	2.5498	-999.25	56.1891
9396	2863.9008	2739.9008	13.6068	-0.0269	86.6063	124.8223	-999.25	3.3514	2.6037	4.646	20.8821	1.6336	2.5381	-999.25	56.8437
9396.5	2864.0532	2740.0532	13.5931	-0.0259	84.451	124.3748	-999.25	3.4773	2.6662	4.2987	19.762	1.5479	2.5318	-999.25	57.427
9397	2864.2056	2740.2056	13.5775	-0.0234	81.5301	124.7077	-999.25	3.6306	2.802	3.7986	20.8075	1.5225	2.5326	-999.25	57.9096
9397.5	2864.358	2740.358	13.5612	-0.0216	79.8181	126.651	-999.25	3.8171	3.0607	2.8307	22.5247	1.5764	2.5441	-999.25	58.0875
9398	2864.5104	2740.5104	13.5441	-0.0205	79.8133	128.8446	-999.25	4.0099	3.3051	5.1293	23.5983	1.6895	2.5598	-999.25	57.8595
9398.5	2864.6628	2740.6628	13.527	-0.0214	80.7388	130.1302	-999.25	4.1584	3.4282	6.7841	23.1589	1.844	2.5766	-999.25	57.4544
9399	2864.8152	2740.8152	13.5067	-0.0234	81.4192	129.9475	-999.25	4.1046	3.4472	7.2295	21.3316	2.0124	2.5828	-999.25	57.6149
9399.5	2864.9676	2740.9676	13.4864	-0.0229	81.5095	129	-999.25	3.9771	3.3379	6.3405	20.1332	2.066	2.5853	-999.25	57.733
9400	2865.12	2741.12	13.4729	-0.0204	81.3128	128.2444	-999.25	3.9231	3.2689	5.5435	19.9866	2.0209	2.5842	-999.25	57.0869
9400.5	2865.2724	2741.2724	13.4615	-0.0165	81.4313	128.3026	-999.25	3.9829	3.3039	5.0315	20.7005	1.938	2.5875	-999.25	56.7663
9401	2865.4248	2741.4248	13.4499	-0.0124	81.9853	129.5138	-999.25	4.1182	3.4306	5.4381	21.8211	1.8578	2.5905	-999.25	57.4374
9401.5	2865.5772	2741.5772	13.4384	-0.009	82.4059	131.2758	-999.25	4.237	3.5463	6.2388	23.475	1.7866	2.588	-999.25	58.2013
9402	2865.7296	2741.7296	13.4221	-0.0081	82.6032	129.509	-999.25	4.2486	3.5873	5.7276	26.1234	1.7779	2.5836	-999.25	58.9068
9402.5	2865.882	2741.882	13.3974	-0.008	83.41	122.7225	-999.25	4.1494	3.5638	5.7798	28.5543	1.7581	2.5835	-999.25	59.4716
9403	2866.0344	2742.0344	13.372	-0.0056	85.2529	116.6548	-999.25	4.2387	3.5687	5.6089	29.6301	1.6447	2.5848	-999.25	59.8647
9403.5	2866.1868	2742.1868	13.3457	-0.0039	87.307	112.0112	-999.25	4.6767	3.7111	5.3497	29.1598	1.5413	2.5751	-999.25	60.0745
9404	2866.3392	2742.3392	13.3197	-0.0048	88.6566	107.5122	-999.25	5.1664	3.9898	5.3773	27.8303	1.476	2.4935	-999.25	60.1929
9404.5	2866.4916	2742.4916	13.294	-0.0073	88.7882	105.5966	-999.25	5.4984	4.3451	6.3696	26.0468	1.4933	2.457	-999.25	60.1773
9405	2866.644	2742.644	13.2468	-0.0108	87.5567	108.2357	-999.25	5.5467	4.6314	7.5993	24.7247	1.6028	2.4268	-999.25	59.8435
9405.5	2866.7964	2742.7964	13.1963	-0.014	85.9095	113.5052	-999.25	5.4572	4.6862	7.6203	24.3786	1.6808	2.4139	-999.25	59.5291
9406	2866.9488	2742.9488	13.1618	-0.0145	85.4367	118.6557	-999.25	5.2212	4.509	6.8313	24.3533	1.6735	2.4247	-999.25	59.6303
9406.5	2867.1012	2743.1012	13.1333	-0.0121	86.2746	121.6508	-999.25	4.7431	4.2148	7.1197	23.7507	1.6047	2.4538	-999.25	59.9605
9407	2867.2536	2743.2536	13.1053	-0.0102	86.6113	121.5276	-999.25	4.3995	3.9556	7.388	22.7393	1.544	2.4844	-999.25	60.3498
9407.5	2867.406	2743.406	13.0785	-0.0099	85.2682	118.2323	-999.25	4.3214	3.844	5.4762	21.9231	1.5249	2.5029	-999.25	60.4576
9408	2867.5584	2743.5584	13.0517	-0.0106	83.3533	115.0134	-999.25	4.3219	3.7835	4.2925	22.4347	1.5787	2.5146	-999.25	60.1385
9408.5	2867.7108	2743.7108	13.0262	-0.0126	83.3981	114.5946	-999.25	4.4133	3.7821	4.2522	24.7103	1.627	2.5182	-999.25	59.868
9409	2867.8632	2743.8632	13.001	-0.0141	85.9229	115.5788	-999.25	4.6352	3.8639	5.3984	27.2554	1.6474	2.518	-999.25	60.0178
9409.5	2868.0156	2744.0156	12.9727	-0.0148	88.5672	115.9368	-999.25	4.9914	4.0351	5.81	28.1847	1.6361	2.5121	-999.25	60.9247
9410	2868.168	2744.168	12.9398	-0.014	89.7836	111.5734	-999.25	5.4166	4.2706	5.8957	26.4231	1.6037	2.4943	-999.25	62.4022
9410.5	2868.3204	2744.3204	12.9069	-0.0107	89.1246	102.3287	-999.25	5.7878	4.5258	5.9731	22.7859	1.577	2.4672	-999.25	63.8293
9411	2868.4728	2744.4728	12.875	-0.0085	86.8596	94.6597	-999.25	6.3109	4.7818	6.2081	20.4216	1.5643	2.4278	-999.25	64.8837
9411.5	2868.6252	2744.6252	12.8432	-0.0091	84.4749	90.3777	-999.25	6.7975	5.1041	4.9416	19.4705	1.5948	2.414	-999.25	65.5345
9412	2868.7776	2744.7776	12.8122	-0.0105	83.1779	89.6394	-999.25	6.8821	5.4139	3.4813	19.0096	1.6337	2.4193	-999.25	65.7692
9412.5	2868.93	2744.93	12.7825	-0.0118	83.1114	90.917	-999.25	6.3235	5.5237	5.9824	19.0573	1.6403	2.4369	-999.25	65.7988
9413	2869.0824	2745.0824	12.7528	-0.0109	83.5915	96.0363	-999.25	5.8831	5.3612	6.5201	20.0968	1.588	2.4539	-999.25	65.3464
9413.5	2869.2348	2745.2348	12.7121	-0.0069	83.9125	104.684	-999.25	5.8033	5.1125	5.8539	21.6483	1.5332	2.4576	-999.25	64.8844
9414	2869.3872	2745.3872	12.6699	-0.0041	83.8845	112.0143	-999.25	5.8319	4.8467	5.5047	22.8879	1.4833	2.4541	-999.25	64.6208
9414.5	2869.5396	2745.5396	12.631	-0.0023	83.6477	117.2334	-999.25	5.9244	4.8103	3.8191	23.184	1.4696	2.4568	-999.25	64.6154
9415	2869.692	2745.692	12.5969	-0.0028	83.7283	120.1886	-999.25	6.0256	4.9328	3.1194	23.4165	1.5219	2.4768	-999.25	64.813
9415.5	2869.8444	2745.8444	12.5628	-0.002	84.6744	120.8339	-999.25	5.7335	5.0198	6.4679	23.777	1.5718	2.4908	-999.25	65.0557
9416	2869.9968	2745.9968	12.521	0.0004	86.2009	120.0669	-999.25	5.2947	4.8889	6.9836	23.6058	1.5831	2.5016	-999.25	65.377
9416.5	2870.1492	2746.1492	12.4768	0.0024	87.5466	112.411	-999.25	5.2584	4.6314	6.857	21.9568	1.54	2.5071	-999.25	66.1221
9417	2870.3016	2746.3016	12.4356	0.0028	88.0747	93.6678	-999.25	5.2619	4.3699	7.1168	19.8207	1.4834	2.5078	-999.25	67.4356
9417.5	2870.454	2746.454	12.3994	0.0012	87.9898	77.3649	-999.25	5.2043	4.1943	5.9815	18.156	1.4352	2.5056	-999.25	69.5053
9418	2870.6064	2746.6064	12.3634	-0.0024	89.0052	71.2766	-999.25	5.0402	4.0842	4.0886	17.2027	1.3968	2.4972	-999.25	71.0708
9418.5	2870.7588	2746.7588	12.3351	-0.0081	91.7203	69.4695	-999.25	4.8867	3.9769	3.953	17.1157	1.3796	2.4713	-999.25	72.3082
9419	2870.9112	2746.9112	12.3071	-0.0146	94.7301	67.3043	-999.25	4.8816	3.9165	3.8344	17.0796	1.3699	2.4035	-999.25	73.1204
9419.5	2871.0636	2747.0636	12.2854	-0.0192	96.9255	63.5095	-999.25	5.4526	3.9987	2.1425	17.2047	1.377	2.3709	-999.25	73.3837
9420	2871.216	2747.216	12.2636	-0.0213	97.4866	59.024	-999.25	5.9489	4.4929	0.6477	17.8015	1.4039	2.3507	-999.25	72.8814
9420.5	2871.3684	2747.3684	12.2395	-0.0204	96.093	55.9138	-999.25	7.1307	5.2884	0.5912	18.66	1.4724	2.3375	-999.25	72.5046
9421	2871.5208	2747.5208	12.2187	-0.0175	93.2168	54.9459	-999.25	8.9812	6.1275	0.6057	19.4652	1.6154	2.3415	-999.25	72.5708
9421.5	2871.6732	2747.6732	12.2141	-0.013	89.4062	54.6906	-999.25	10.6569	6.8764	0.6225	19.8657	1.8103	2.3658	-999.25	73.0678
9422	2871.8256	2747.8256	12.21	-0.0072	85.2958	53.7037	-999.25	13.3237	7.4137	0.5448	18.5167	2.124	2.3946	-999.25	74.5252
9422.5	2871.978	2747.978	12.2075	-0.0033	80.9197	51.1333	-999.25	16.5892	7.7522	0.7444	15.9374	2.2886	2.4236	-999.25	75.6485
9423	2872.1304	2748.1304	12.2045	-0.0006	74.9364	47.3188	-999.25	23.7568	8.1253	0.723	11.8551	2.298	2.4489	-999.25	75.0526
9423.5	2872.2828	2748.2828	12.2	-0.0005	67.2889	45.5296	-999.25	30.8791	8.8412	0.749	7.1065	2.3579	2.4764	-999.25	74.0178
9424	2872.4352	2748.4352	12.1959	-0.0029	61.0766	47.0182	-999.25	46.7915	9.2919	0.7928	4.229	2.485	2.5274	-999.25	72.766
9424.5	2872.5876	2748.5876	12.1933	-0.0065	58.1689	49.1734	-999.25	78.8639	29.4656	2.773	3.6597	2.7164	2.5978	-999.25	72.5832
9425	2872.74	2748.74	12.1905	-0.01	57.5945	49.9404	-999.25	158.0303	44.232	65.0909	4.4488	2.8266	2.6756	-999.25	72.702
9425.5	2872.8924	2748.8924	12.1861	-0.0123	59.1959	48.5412	-999.25	173.6199	45.7343	84.7901	6.746	2.8347	2.7115	-999.25	72.9134
9426	2873.0448	2749.0448	12.1817	-0.0137	63.8251	46.1622	-999.25	130.1148	38.6745	53.2704	9.8431	2.8199	2.6979	-999.25	73.1752
9426.5	2873.1972	2749.1972	12.1773	-0.0143	70.7747	44.2172	-999.25	81.7383	23.5416	37.7762	12.7214	2.7426	2.6762	-999.25	73.4374
9427	2873.3496	2749.3496	12.1728	-0.0139	77.998	43.4461	-999.25	60.9283	16.2641	15.5849	14.6287	2.6218	2.6454	-999.25	73.751
9427.5	2873.502	2749.502	12.1702	-0.0125	84.3627	44.4095	-999.25	48.3024	11.7639	5.5877	15.9179	2.4182	2.6086	-999.25	74.0679
9428	2873.6544	2749.6544	12.1676	-0.0111	89.0851	49.5954	-999.25	41.8653	10.1548	4.295	16.8613	2.2246	2.5657	-999.25	74.3713
9428.5	2873.8068	2749.8068	12.161	-0.0103	91.0299	59.6108	-999.25	35.1335	9.1214	1.3015	16.7273	2.0862	2.5224	-999.25	74.6625
9429	2873.9592	2749.9592	12.1545	-0.0111	90.1621	68.9333	-999.25	29.3299	8.8899	0.9786	15.8633	2.0534	2.4792	-999.25	74.6982
9429.5	2874.1116	2750.1116	12.1483	-0.0128	87.8941	74.2814	-999.25	25.0854	8.8765	0.9737	15.3583	1.8711	2.4551	-999.25	74.578
9430	2874.264	2750.264	12.1421	-0.0114	85.8705	76.2606	-999.25	21.7655	8.4933	0.7871	15.5338	1.6673	2.4339	-999.25	74.3584
9430.5	2874.4164	2750.4164	12.1377	-0.011	84.9317	75.078	-999.25	19.0547	7.6307	0.773	15.8745	1.4237	2.4122	-999.25	74.0307
9431	2874.5688	2750.5688	12.1335	-0.012	85.0127	71.0471	-999.25	16.8006	6.7264	1.2131	15.7844	1.3852	2.4006	-999.25	73.7581
9431.5	2874.7212	2750.7212	12.1321	-0.0135	85.521	66.7397	-999.25	14.973	5.9961	1.4574	15.35	1.3738	2.3913	-999.25	73.5881
9432	2874.8736	2750.8736	12.1348	-0.0144	85.8862	65.0479	-999.25	14.0101	5.6421	1.3113	15.1627	1.3323	2.3841	-999.25	73.4877
9432.5	2875.026	2751.026	12.1373	-0.0136	85.9552	66.0135	-999.25	13.7222	5.4504	1.0201	15.213	1.2921	2.3787	-999.25	73.6678
9433	2875.1784	2751.1784	12.1391	-0.0108	85.7931	67.9023	-999.25	14.4818	5.4345	1.0164	14.9313	1.2643	2.3748	-999.25	74.1468
9433.5	2875.3308	2751.3308	12.1409	-0.0078	84.9312	67.8848	-999.25	15.9644	5.5364	1.1171	14.3225	1.2966	2.3733	-999.25	74.4537
9434	2875.4832	2751.4832	12.1428	-0.0058	82.9001	65.082	-999.25	18.4548	5.7379	1.0976	14.0165	1.3624	2.3741	-999.25	74.1797
9434.5	2875.6356	2751.6356	12.1478	-0.0052	80.6102	62.6899	-999.25	20.8591	6.1126	1.175	14.3215	1.5663	2.3822	-999.25	73.6778
9435	2875.788	2751.788	12.156	-0.0056	79.1588	63.0123	-999.25	21.8526	6.4311	1.9587	14.845	1.8749	2.4092	-999.25	73.391
9435.5	2875.9404	2751.9404	12.1614	-0.0067	78.8409	64.4814	-999.25	21.8141	6.6801	1.7573	14.9763	2.2419	2.5066	-999.25	73.521
9436	2876.0928	2752.0928	12.1654	-0.0062	79.9288	65.0982	-999.25	20.4226	6.6995	1.4332	14.6023	2.2516	2.5514	-999.25	73.8452
9436.5	2876.2452	2752.2452	12.168	-0.0035	82.1551	64.7036	-999.25	18.0358	6.3739	3.0435	14.1745	2.102	2.5555	-999.25	74.2819
9437	2876.3976	2752.3976	12.174	-0.0016	84.3972	63.7386	-999.25	15.7106	5.9213	3.7119	14.1989	1.8463	2.527	-999.25	74.736
9437.5	2876.55	2752.55	12.191	-0.0022	85.9033	62.49	-999.25	15.0614	5.7271	1.312	14.6835	1.5964	2.4593	-999.25	75.11
9438	2876.7024	2752.7024	12.1968	-0.0053	86.9388	61.3122	-999.25	14.8449	5.6268	1.0123	15.344	1.4314	2.4044	-999.25	75.0029
9438.5	2876.8548	2752.8548	12.2051	-0.0092	88.0843	60.8431	-999.25	14.5903	5.6105	1.2369	16.1011	1.3464	2.3634	-999.25	74.6229
9439	2877.0072	2753.0072	12.2149	-0.0123	89.5408	61.5756	-999.25	14.138	5.6353	0.9926	16.5879	1.3113	2.3466	-999.25	74.0785
9439.5	2877.1596	2753.1596	12.2295	-0.0153	91.1563	63.2016	-999.25	12.9178	5.5815	0.8361	16.9119	1.2969	2.3336	-999.25	73.515
9440	2877.312	2753.312	12.2477	-0.0173	92.6613	65.3803	-999.25	10.7528	5.4002	1.3535	17.4545	1.2879	2.3231	-999.25	72.9571
9440.5	2877.4644	2753.4644	12.2711	-0.0185	93.9465	69.99	-999.25	8.888	5.1215	1.5194	17.743	1.2812	2.3141	-999.25	72.4282
9441	2877.6168	2753.6168	12.301	-0.0187	94.893	78.4541	-999.25	7.6279	4.7302	1.1028	17.8089	1.2763	2.3066	-999.25	71.8614
9441.5	2877.7692	2753.7692	12.3337	-0.0174	94.5697	87.6403	-999.25	6.7046	4.3754	0.9118	18.5736	1.2767	2.3015	-999.25	70.9886
9442	2877.9216	2753.9216	12.3704	-0.0139	92.0606	95.1233	-999.25	6.8862	4.4053	0.9968	20.557	1.3152	2.3017	-999.25	70.1908
9442.5	2878.074	2754.074	12.4203	-0.0093	88.3619	100.9741	-999.25	7.3029	4.632	1.0098	22.6701	1.4216	2.3141	-999.25	69.4883
9443	2878.2264	2754.2264	12.4715	-0.0054	85.2726	104.3037	-999.25	7.7405	5.1245	0.9893	23.5168	1.5401	2.3346	-999.25	68.853
9443.5	2878.3788	2754.3788	12.5343	-0.0034	83.3111	105.1235	-999.25	8.2842	5.6752	1.9353	22.7704	1.6429	2.3663	-999.25	68.2701
9444	2878.5312	2754.5312	12.5968	-0.0025	82.172	104.6719	-999.25	7.5936	5.919	6.3494	21.2847	1.681	2.4454	-999.25	67.7169
9444.5	2878.6836	2754.6836	12.6588	-0.0024	81.7509	104.1081	-999.25	7.0187	6.0164	6.7774	20.3475	1.6702	2.483	-999.25	67.1606
9445	2878.836	2754.836	12.7188	-0.003	81.8125	104.7616	-999.25	6.7602	5.8868	6.3293	20.7046	1.643	2.4956	-999.25	66.6124
9445.5	2878.9884	2754.9884	12.7682	-0.0035	81.4185	106.851	-999.25	6.5398	5.7074	6.0815	22.2372	1.6192	2.4947	-999.25	66.3112
9446	2879.1408	2755.1408	12.7957	-0.0041	81.6838	109.0884	-999.25	6.2656	5.4989	6.2179	24.2593	1.6489	2.492	-999.25	66.3944
9446.5	2879.2932	2755.2932	12.8211	-0.0043	85.3542	109.7706	-999.25	5.8331	5.1949	6.2043	25.873	1.6767	2.4965	-999.25	66.1378
